date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
15:49:13	27239/27239	------	200	untouched ('OK')	text/html	date:Thu,%2027%20Jun%202019%2004:49:00%20GMT	https://demo.hasthemes.com/boighor-preview/boighor-v3/blog-no-sidebar.html	D:/00_HK1_3/LTW/Teamplate/book5/demo.hasthemes.com/boighor-preview/boighor-v3/blog-no-sidebar.html	(from https://demo.hasthemes.com/boighor-preview/boighor-v3-html-tf.html?fbclid=IwAR13bdq9ngHbCX7YVpR_Z16YDhjByDeA1OtYX2lF3LQFLlBKa6xMMw1x2w8)
15:49:14	53817/53817	------	200	untouched ('')	image/jpeg	etag:%2260ffdd872b322da2337f7e77273c1d4c%22	https://demo.hasthemes.com/boighor-preview/p2/img/boighor-v3/blog-no-sidebar.jpg	D:/00_HK1_3/LTW/Teamplate/book5/demo.hasthemes.com/boighor-preview/p2/img/boighor-v3/blog-no-sidebar.jpg	(from https://demo.hasthemes.com/boighor-preview/boighor-v3-html-tf.html?fbclid=IwAR13bdq9ngHbCX7YVpR_Z16YDhjByDeA1OtYX2lF3LQFLlBKa6xMMw1x2w8)
15:49:14	30681/30681	------	200	untouched ('OK')	text/html	date:Thu,%2027%20Jun%202019%2004:48:59%20GMT	https://demo.hasthemes.com/boighor-preview/boighor-v3/blog-details.html	D:/00_HK1_3/LTW/Teamplate/book5/demo.hasthemes.com/boighor-preview/boighor-v3/blog-details.html	(from https://demo.hasthemes.com/boighor-preview/boighor-v3-html-tf.html?fbclid=IwAR13bdq9ngHbCX7YVpR_Z16YDhjByDeA1OtYX2lF3LQFLlBKa6xMMw1x2w8)
15:49:14	59656/59656	------	200	untouched ('')	image/jpeg	etag:%22df63e86a64590fee88e2d6a3f4f0d965%22	https://demo.hasthemes.com/boighor-preview/p2/img/boighor-v3/blog-deatils.jpg	D:/00_HK1_3/LTW/Teamplate/book5/demo.hasthemes.com/boighor-preview/p2/img/boighor-v3/blog-deatils.jpg	(from https://demo.hasthemes.com/boighor-preview/boighor-v3-html-tf.html?fbclid=IwAR13bdq9ngHbCX7YVpR_Z16YDhjByDeA1OtYX2lF3LQFLlBKa6xMMw1x2w8)
15:49:14	30538/30538	------	200	untouched ('OK')	text/html	date:Thu,%2027%20Jun%202019%2004:49:06%20GMT	https://demo.hasthemes.com/boighor-preview/boighor-v3/portfolio.html	D:/00_HK1_3/LTW/Teamplate/book5/demo.hasthemes.com/boighor-preview/boighor-v3/portfolio.html	(from https://demo.hasthemes.com/boighor-preview/boighor-v3-html-tf.html?fbclid=IwAR13bdq9ngHbCX7YVpR_Z16YDhjByDeA1OtYX2lF3LQFLlBKa6xMMw1x2w8)
15:49:14	76157/76157	------	200	untouched ('')	image/jpeg	etag:%225fe7ef496b698b3dfa598743016f87a1%22	https://demo.hasthemes.com/boighor-preview/p2/img/boighor-v3/portfolio.jpg	D:/00_HK1_3/LTW/Teamplate/book5/demo.hasthemes.com/boighor-preview/p2/img/boighor-v3/portfolio.jpg	(from https://demo.hasthemes.com/boighor-preview/boighor-v3-html-tf.html?fbclid=IwAR13bdq9ngHbCX7YVpR_Z16YDhjByDeA1OtYX2lF3LQFLlBKa6xMMw1x2w8)
15:49:14	28029/28029	------	200	untouched ('OK')	text/html	date:Thu,%2027%20Jun%202019%2004:49:05%20GMT	https://demo.hasthemes.com/boighor-preview/boighor-v3/portfolio-three-column.html	D:/00_HK1_3/LTW/Teamplate/book5/demo.hasthemes.com/boighor-preview/boighor-v3/portfolio-three-column.html	(from https://demo.hasthemes.com/boighor-preview/boighor-v3-html-tf.html?fbclid=IwAR13bdq9ngHbCX7YVpR_Z16YDhjByDeA1OtYX2lF3LQFLlBKa6xMMw1x2w8)
15:49:14	77883/77883	------	200	untouched ('')	image/jpeg	etag:%22342cad72725f0591df4b891490048f0e%22	https://demo.hasthemes.com/boighor-preview/p2/img/boighor-v3/portfolio-thrree.jpg	D:/00_HK1_3/LTW/Teamplate/book5/demo.hasthemes.com/boighor-preview/p2/img/boighor-v3/portfolio-thrree.jpg	(from https://demo.hasthemes.com/boighor-preview/boighor-v3-html-tf.html?fbclid=IwAR13bdq9ngHbCX7YVpR_Z16YDhjByDeA1OtYX2lF3LQFLlBKa6xMMw1x2w8)
15:49:14	243/243	------	403	error ('Forbidden')	application/xml	date:Thu,%2012%20Sep%202019%2008:28:13%20GMT	https://demo.hasthemes.com/boighor-preview/p2/fonts/glyphicons-halflings-regular.ttf	D:/00_HK1_3/LTW/Teamplate/book5/demo.hasthemes.com/boighor-preview/p2/fonts/glyphicons-halflings-regular.4d.delayed	(from https://demo.hasthemes.com/boighor-preview/p2/css/bootstrap.min.css)
15:49:14	28523/28523	------	200	untouched ('OK')	text/html	date:Thu,%2027%20Jun%202019%2004:49:04%20GMT	https://demo.hasthemes.com/boighor-preview/boighor-v3/portfolio-details.html	D:/00_HK1_3/LTW/Teamplate/book5/demo.hasthemes.com/boighor-preview/boighor-v3/portfolio-details.html	(from https://demo.hasthemes.com/boighor-preview/boighor-v3-html-tf.html?fbclid=IwAR13bdq9ngHbCX7YVpR_Z16YDhjByDeA1OtYX2lF3LQFLlBKa6xMMw1x2w8)
15:49:14	39468/39468	------	200	untouched ('')	image/jpeg	etag:%22675435ce3573320b9594c9c9c772ed17%22	https://demo.hasthemes.com/boighor-preview/p2/img/boighor-v3/portfolio-details.jpg	D:/00_HK1_3/LTW/Teamplate/book5/demo.hasthemes.com/boighor-preview/p2/img/boighor-v3/portfolio-details.jpg	(from https://demo.hasthemes.com/boighor-preview/boighor-v3-html-tf.html?fbclid=IwAR13bdq9ngHbCX7YVpR_Z16YDhjByDeA1OtYX2lF3LQFLlBKa6xMMw1x2w8)
15:49:14	26791/26791	------	200	untouched ('OK')	text/html	date:Thu,%2027%20Jun%202019%2004:48:59%20GMT	https://demo.hasthemes.com/boighor-preview/boighor-v3/about.html	D:/00_HK1_3/LTW/Teamplate/book5/demo.hasthemes.com/boighor-preview/boighor-v3/about.html	(from https://demo.hasthemes.com/boighor-preview/boighor-v3-html-tf.html?fbclid=IwAR13bdq9ngHbCX7YVpR_Z16YDhjByDeA1OtYX2lF3LQFLlBKa6xMMw1x2w8)
15:49:14	41402/41402	------	200	untouched ('')	image/jpeg	etag:%22713c16dd0c107e9d8ae2d46fc29d8eab%22	https://demo.hasthemes.com/boighor-preview/p2/img/boighor-v3/about-us.jpg	D:/00_HK1_3/LTW/Teamplate/book5/demo.hasthemes.com/boighor-preview/p2/img/boighor-v3/about-us.jpg	(from https://demo.hasthemes.com/boighor-preview/boighor-v3-html-tf.html?fbclid=IwAR13bdq9ngHbCX7YVpR_Z16YDhjByDeA1OtYX2lF3LQFLlBKa6xMMw1x2w8)
15:49:14	27385/27385	------	200	untouched ('OK')	text/html	date:Thu,%2027%20Jun%202019%2004:49:10%20GMT	https://demo.hasthemes.com/boighor-preview/boighor-v3/team.html	D:/00_HK1_3/LTW/Teamplate/book5/demo.hasthemes.com/boighor-preview/boighor-v3/team.html	(from https://demo.hasthemes.com/boighor-preview/boighor-v3-html-tf.html?fbclid=IwAR13bdq9ngHbCX7YVpR_Z16YDhjByDeA1OtYX2lF3LQFLlBKa6xMMw1x2w8)
15:49:14	42076/42076	------	200	untouched ('')	image/jpeg	etag:%22ad3f6b65af4710f16807cab11fdcbf31%22	https://demo.hasthemes.com/boighor-preview/p2/img/boighor-v3/team-member.jpg	D:/00_HK1_3/LTW/Teamplate/book5/demo.hasthemes.com/boighor-preview/p2/img/boighor-v3/team-member.jpg	(from https://demo.hasthemes.com/boighor-preview/boighor-v3-html-tf.html?fbclid=IwAR13bdq9ngHbCX7YVpR_Z16YDhjByDeA1OtYX2lF3LQFLlBKa6xMMw1x2w8)
15:49:14	27594/27594	------	200	untouched ('OK')	text/html	date:Thu,%2027%20Jun%202019%2004:49:01%20GMT	https://demo.hasthemes.com/boighor-preview/boighor-v3/contact.html	D:/00_HK1_3/LTW/Teamplate/book5/demo.hasthemes.com/boighor-preview/boighor-v3/contact.html	(from https://demo.hasthemes.com/boighor-preview/boighor-v3-html-tf.html?fbclid=IwAR13bdq9ngHbCX7YVpR_Z16YDhjByDeA1OtYX2lF3LQFLlBKa6xMMw1x2w8)
15:49:14	52091/52091	------	200	untouched ('')	image/jpeg	etag:%22ca8a42eb4e70edd33783041ad5d509cd%22	https://demo.hasthemes.com/boighor-preview/p2/img/boighor-v3/contact.jpg	D:/00_HK1_3/LTW/Teamplate/book5/demo.hasthemes.com/boighor-preview/p2/img/boighor-v3/contact.jpg	(from https://demo.hasthemes.com/boighor-preview/boighor-v3-html-tf.html?fbclid=IwAR13bdq9ngHbCX7YVpR_Z16YDhjByDeA1OtYX2lF3LQFLlBKa6xMMw1x2w8)
15:49:14	243/243	------	403	error ('Forbidden')	application/xml	date:Thu,%2012%20Sep%202019%2008:28:14%20GMT	https://demo.hasthemes.com/boighor-preview/p2/fonts/glyphicons-halflings-regular.svg	D:/00_HK1_3/LTW/Teamplate/book5/demo.hasthemes.com/boighor-preview/p2/fonts/glyphicons-halflings-regular.4e.delayed	(from https://demo.hasthemes.com/boighor-preview/p2/css/bootstrap.min.css)
15:49:14	20649/20649	------	200	untouched ('OK')	text/html	date:Thu,%2027%20Jun%202019%2004:49:02%20GMT	https://demo.hasthemes.com/boighor-preview/boighor-v3/error404.html	D:/00_HK1_3/LTW/Teamplate/book5/demo.hasthemes.com/boighor-preview/boighor-v3/error404.html	(from https://demo.hasthemes.com/boighor-preview/boighor-v3-html-tf.html?fbclid=IwAR13bdq9ngHbCX7YVpR_Z16YDhjByDeA1OtYX2lF3LQFLlBKa6xMMw1x2w8)
15:49:14	33717/33717	------	200	untouched ('')	image/jpeg	etag:%222782390abc69965ac7b29187d266cd2d%22	https://demo.hasthemes.com/boighor-preview/p2/img/boighor-v3/404.jpg	D:/00_HK1_3/LTW/Teamplate/book5/demo.hasthemes.com/boighor-preview/p2/img/boighor-v3/404.jpg	(from https://demo.hasthemes.com/boighor-preview/boighor-v3-html-tf.html?fbclid=IwAR13bdq9ngHbCX7YVpR_Z16YDhjByDeA1OtYX2lF3LQFLlBKa6xMMw1x2w8)
15:49:14	27542/27542	------	200	untouched ('OK')	text/html	date:Thu,%2027%20Jun%202019%2004:49:02%20GMT	https://demo.hasthemes.com/boighor-preview/boighor-v3/faq.html	D:/00_HK1_3/LTW/Teamplate/book5/demo.hasthemes.com/boighor-preview/boighor-v3/faq.html	(from https://demo.hasthemes.com/boighor-preview/boighor-v3-html-tf.html?fbclid=IwAR13bdq9ngHbCX7YVpR_Z16YDhjByDeA1OtYX2lF3LQFLlBKa6xMMw1x2w8)
15:49:14	34770/34770	------	200	untouched ('')	image/jpeg	etag:%22e4bc5073cb9a17eaaa5b7447922360bc%22	https://demo.hasthemes.com/boighor-preview/p2/img/boighor-v3/faq.jpg	D:/00_HK1_3/LTW/Teamplate/book5/demo.hasthemes.com/boighor-preview/p2/img/boighor-v3/faq.jpg	(from https://demo.hasthemes.com/boighor-preview/boighor-v3-html-tf.html?fbclid=IwAR13bdq9ngHbCX7YVpR_Z16YDhjByDeA1OtYX2lF3LQFLlBKa6xMMw1x2w8)
15:49:14	308669/308669	------	200	untouched ('')	image/png	etag:%2267515c7b1c4d668a4af7dbb12506a508%22	https://s3.envato.com/files/246110296/01_truemart-preview_image.__large_preview.png	D:/00_HK1_3/LTW/Teamplate/book5/s3.envato.com/files/246110296/01_truemart-preview_image.__large_preview.png	(from https://demo.hasthemes.com/boighor-preview/boighor-v3-html-tf.html?fbclid=IwAR13bdq9ngHbCX7YVpR_Z16YDhjByDeA1OtYX2lF3LQFLlBKa6xMMw1x2w8)
15:49:14	101121/101121	------	200	untouched ('')	image/png	etag:%223ad1ea588a6d67e0f1b4203b2134db20%22	https://s3.envato.com/files/242354736/01_preview_image_artfurniture.__large_preview.png	D:/00_HK1_3/LTW/Teamplate/book5/s3.envato.com/files/242354736/01_preview_image_artfurniture.__large_preview.png	(from https://demo.hasthemes.com/boighor-preview/boighor-v3-html-tf.html?fbclid=IwAR13bdq9ngHbCX7YVpR_Z16YDhjByDeA1OtYX2lF3LQFLlBKa6xMMw1x2w8)
15:49:14	78879/78879	------	200	untouched ('')	image/png	etag:%22eba6ad7bddf0813f5832ff8fc8d1e9ef%22	https://s3.envato.com/files/242944306/01_preview_image_javenist.__large_preview.png	D:/00_HK1_3/LTW/Teamplate/book5/s3.envato.com/files/242944306/01_preview_image_javenist.__large_preview.png	(from https://demo.hasthemes.com/boighor-preview/boighor-v3-html-tf.html?fbclid=IwAR13bdq9ngHbCX7YVpR_Z16YDhjByDeA1OtYX2lF3LQFLlBKa6xMMw1x2w8)
15:49:14	94151/94151	------	200	untouched ('')	image/png	etag:%2257f879d432380c05bec6306fafabad05%22	https://s3.envato.com/files/236854570/preview.__large_preview.png	D:/00_HK1_3/LTW/Teamplate/book5/s3.envato.com/files/236854570/preview.__large_preview.png	(from https://demo.hasthemes.com/boighor-preview/boighor-v3-html-tf.html?fbclid=IwAR13bdq9ngHbCX7YVpR_Z16YDhjByDeA1OtYX2lF3LQFLlBKa6xMMw1x2w8)
15:49:14	41654/41654	------	200	untouched ('')	image/jpeg	etag:%22b2099786c6bd8aa0a8ea218bd5a7a764%22	https://s3.envato.com/files/193430971/preview-image.__large_preview.jpg	D:/00_HK1_3/LTW/Teamplate/book5/s3.envato.com/files/193430971/preview-image.__large_preview.jpg	(from https://demo.hasthemes.com/boighor-preview/boighor-v3-html-tf.html?fbclid=IwAR13bdq9ngHbCX7YVpR_Z16YDhjByDeA1OtYX2lF3LQFLlBKa6xMMw1x2w8)
15:49:14	126065/126065	------	200	untouched ('')	image/jpeg	etag:%22a99c52059e87b8a9f90459616f329402%22	https://s3.envato.com/files/225834680/preview.__large_preview.jpg	D:/00_HK1_3/LTW/Teamplate/book5/s3.envato.com/files/225834680/preview.__large_preview.jpg	(from https://demo.hasthemes.com/boighor-preview/boighor-v3-html-tf.html?fbclid=IwAR13bdq9ngHbCX7YVpR_Z16YDhjByDeA1OtYX2lF3LQFLlBKa6xMMw1x2w8)
15:49:14	86709/86709	------	200	untouched ('')	application/javascript	date:Thu,%2027%20Jun%202019%2004:50:47%20GMT	https://demo.hasthemes.com/boighor-preview/p2/js/vendor/jquery-3.1.1.min.js	D:/00_HK1_3/LTW/Teamplate/book5/demo.hasthemes.com/boighor-preview/p2/js/vendor/jquery-3.1.1.min.js	(from https://demo.hasthemes.com/boighor-preview/boighor-v3-html-tf.html?fbclid=IwAR13bdq9ngHbCX7YVpR_Z16YDhjByDeA1OtYX2lF3LQFLlBKa6xMMw1x2w8)
15:49:14	37045/37045	------	200	untouched ('')	application/javascript	date:Thu,%2027%20Jun%202019%2004:49:37%20GMT	https://demo.hasthemes.com/boighor-preview/p2/js/bootstrap.min.js	D:/00_HK1_3/LTW/Teamplate/book5/demo.hasthemes.com/boighor-preview/p2/js/bootstrap.min.js	(from https://demo.hasthemes.com/boighor-preview/boighor-v3-html-tf.html?fbclid=IwAR13bdq9ngHbCX7YVpR_Z16YDhjByDeA1OtYX2lF3LQFLlBKa6xMMw1x2w8)
15:49:14	127936/127936	------	200	untouched ('')	application/javascript	date:Thu,%2027%20Jun%202019%2004:49:38%20GMT	https://demo.hasthemes.com/boighor-preview/p2/js/plugins.js	D:/00_HK1_3/LTW/Teamplate/book5/demo.hasthemes.com/boighor-preview/p2/js/plugins.js	(from https://demo.hasthemes.com/boighor-preview/boighor-v3-html-tf.html?fbclid=IwAR13bdq9ngHbCX7YVpR_Z16YDhjByDeA1OtYX2lF3LQFLlBKa6xMMw1x2w8)
15:49:14	1249/1249	------	200	untouched ('')	application/javascript	date:Thu,%2027%20Jun%202019%2004:49:36%20GMT	https://demo.hasthemes.com/boighor-preview/p2/js/ajax-mail.js	D:/00_HK1_3/LTW/Teamplate/book5/demo.hasthemes.com/boighor-preview/p2/js/ajax-mail.js	(from https://demo.hasthemes.com/boighor-preview/boighor-v3-html-tf.html?fbclid=IwAR13bdq9ngHbCX7YVpR_Z16YDhjByDeA1OtYX2lF3LQFLlBKa6xMMw1x2w8)
15:49:14	1292/1292	------	200	untouched ('')	application/javascript	date:Thu,%2027%20Jun%202019%2004:49:37%20GMT	https://demo.hasthemes.com/boighor-preview/p2/js/main.js	D:/00_HK1_3/LTW/Teamplate/book5/demo.hasthemes.com/boighor-preview/p2/js/main.js	(from https://demo.hasthemes.com/boighor-preview/boighor-v3-html-tf.html?fbclid=IwAR13bdq9ngHbCX7YVpR_Z16YDhjByDeA1OtYX2lF3LQFLlBKa6xMMw1x2w8)
15:49:14	165742/165742	------	200	untouched ('')	application/octet-stream	etag:%22674f50d287a8c48dc19ba404d20fe713%22	https://demo.hasthemes.com/boighor-preview/p2/fonts/fontawesome-webfont.eot?v=4.7.0	D:/00_HK1_3/LTW/Teamplate/book5/demo.hasthemes.com/boighor-preview/p2/fonts/fontawesome-webfont3e6e.eot	(from https://demo.hasthemes.com/boighor-preview/p2/css/font-awesome.min.css)
15:49:14	165742/165742	------	200	untouched ('')	application/octet-stream	etag:%22674f50d287a8c48dc19ba404d20fe713%22	https://demo.hasthemes.com/boighor-preview/p2/fonts/fontawesome-webfont.eot?	D:/00_HK1_3/LTW/Teamplate/book5/demo.hasthemes.com/boighor-preview/p2/fonts/fontawesome-webfontd41d.eot	(from https://demo.hasthemes.com/boighor-preview/p2/css/font-awesome.min.css)
15:49:14	77160/77160	------	200	untouched ('')	application/octet-stream	etag:%22af7ae505a9eed503f8b8e6982036873e%22	https://demo.hasthemes.com/boighor-preview/p2/fonts/fontawesome-webfont.woff2?v=4.7.0	D:/00_HK1_3/LTW/Teamplate/book5/demo.hasthemes.com/boighor-preview/p2/fonts/fontawesome-webfont3e6e.woff2	(from https://demo.hasthemes.com/boighor-preview/p2/css/font-awesome.min.css)
15:49:14	98024/98024	------	200	untouched ('')	application/octet-stream	etag:%22fee66e712a8a08eef5805a46892932ad%22	https://demo.hasthemes.com/boighor-preview/p2/fonts/fontawesome-webfont.woff?v=4.7.0	D:/00_HK1_3/LTW/Teamplate/book5/demo.hasthemes.com/boighor-preview/p2/fonts/fontawesome-webfont3e6e.woff	(from https://demo.hasthemes.com/boighor-preview/p2/css/font-awesome.min.css)
15:49:14	165548/165548	------	200	untouched ('')	application/x-font-ttf	date:Thu,%2027%20Jun%202019%2004:49:35%20GMT	https://demo.hasthemes.com/boighor-preview/p2/fonts/fontawesome-webfont.ttf?v=4.7.0	D:/00_HK1_3/LTW/Teamplate/book5/demo.hasthemes.com/boighor-preview/p2/fonts/fontawesome-webfont3e6e.ttf	(from https://demo.hasthemes.com/boighor-preview/p2/css/font-awesome.min.css)
15:49:14	444379/444379	------	200	untouched ('OK')	image/svg+xml	date:Thu,%2027%20Jun%202019%2004:49:33%20GMT	https://demo.hasthemes.com/boighor-preview/p2/fonts/fontawesome-webfont.svg?v=4.7.0	D:/00_HK1_3/LTW/Teamplate/book5/demo.hasthemes.com/boighor-preview/p2/fonts/fontawesome-webfont3e6e.svg	(from https://demo.hasthemes.com/boighor-preview/p2/css/font-awesome.min.css)
15:49:14	32694/32694	------	200	untouched ('')	application/octet-stream	etag:%2226ec3c7d0366e0825d705c6e224a8803%22	https://demo.hasthemes.com/boighor-preview/p2/fonts/et-line.eot	D:/00_HK1_3/LTW/Teamplate/book5/demo.hasthemes.com/boighor-preview/p2/fonts/et-line.eot	(from https://demo.hasthemes.com/boighor-preview/p2/css/et-line.css)
15:49:14	32694/32694	------	200	untouched ('')	application/octet-stream	etag:%2226ec3c7d0366e0825d705c6e224a8803%22	https://demo.hasthemes.com/boighor-preview/p2/fonts/et-line.eot?	D:/00_HK1_3/LTW/Teamplate/book5/demo.hasthemes.com/boighor-preview/p2/fonts/et-lined41d.eot	(from https://demo.hasthemes.com/boighor-preview/p2/css/et-line.css)
15:49:14	55220/55220	------	200	untouched ('')	application/octet-stream	etag:%22b01ff252761958325faab1535c90c87f%22	https://demo.hasthemes.com/boighor-preview/p2/fonts/et-line.woff	D:/00_HK1_3/LTW/Teamplate/book5/demo.hasthemes.com/boighor-preview/p2/fonts/et-line.woff	(from https://demo.hasthemes.com/boighor-preview/p2/css/et-line.css)
15:49:14	32536/32536	------	200	untouched ('')	application/x-font-ttf	date:Thu,%2027%20Jun%202019%2004:49:30%20GMT	https://demo.hasthemes.com/boighor-preview/p2/fonts/et-line.ttf	D:/00_HK1_3/LTW/Teamplate/book5/demo.hasthemes.com/boighor-preview/p2/fonts/et-line.ttf	(from https://demo.hasthemes.com/boighor-preview/p2/css/et-line.css)
15:49:14	175537/175537	------	200	untouched ('OK')	image/svg+xml	date:Thu,%2027%20Jun%202019%2004:49:30%20GMT	https://demo.hasthemes.com/boighor-preview/p2/fonts/et-line.svg	D:/00_HK1_3/LTW/Teamplate/book5/demo.hasthemes.com/boighor-preview/p2/fonts/et-line.svg	(from https://demo.hasthemes.com/boighor-preview/p2/css/et-line.css)
15:49:14	243/243	------	403	error ('Forbidden')	application/xml	date:Thu,%2012%20Sep%202019%2008:29:25%20GMT	https://demo.hasthemes.com/boighor-preview/boighor-v3/product-details.html	D:/00_HK1_3/LTW/Teamplate/book5/demo.hasthemes.com/boighor-preview/boighor-v3/product-details.62.delayed	(from https://demo.hasthemes.com/boighor-preview/boighor-v3/index.html)
15:49:14	1150/1150	------	200	untouched ('')	application/octet-stream	etag:%229c9a750812bab056b475fb9cc078f51e%22	https://demo.hasthemes.com/boighor-preview/boighor-v3/images/favicon.ico	D:/00_HK1_3/LTW/Teamplate/book5/demo.hasthemes.com/boighor-preview/boighor-v3/images/favicon.ico	(from https://demo.hasthemes.com/boighor-preview/boighor-v3/index.html)
15:49:14	4029/4029	------	200	untouched ('')	image/png	etag:%227676155efec287aaaa1b78ea9a79120d%22	https://demo.hasthemes.com/boighor-preview/boighor-v3/images/icon.png	D:/00_HK1_3/LTW/Teamplate/book5/demo.hasthemes.com/boighor-preview/boighor-v3/images/icon.png	(from https://demo.hasthemes.com/boighor-preview/boighor-v3/index.html)
15:49:14	127298/127298	------	200	untouched ('OK')	text/css	date:Thu,%2027%20Jun%202019%2004:49:11%20GMT	https://demo.hasthemes.com/boighor-preview/boighor-v3/css/bootstrap.min.css	D:/00_HK1_3/LTW/Teamplate/book5/demo.hasthemes.com/boighor-preview/boighor-v3/css/bootstrap.min.css	(from https://demo.hasthemes.com/boighor-preview/boighor-v3/index.html)
15:49:14	997/997	------	200	untouched ('OK')	text/css	etag:%22e61352a8e33b0927179a40f8c88af43f%22	https://demo.hasthemes.com/boighor-preview/boighor-v3/css/plugins.css	D:/00_HK1_3/LTW/Teamplate/book5/demo.hasthemes.com/boighor-preview/boighor-v3/css/plugins.css	(from https://demo.hasthemes.com/boighor-preview/boighor-v3/index.html)
15:49:14	173530/173530	------	200	untouched ('OK')	text/css	date:Thu,%2027%20Jun%202019%2004:49:09%20GMT	https://demo.hasthemes.com/boighor-preview/boighor-v3/style.css	D:/00_HK1_3/LTW/Teamplate/book5/demo.hasthemes.com/boighor-preview/boighor-v3/style.css	(from https://demo.hasthemes.com/boighor-preview/boighor-v3/index.html)
15:49:14	356/356	------	200	untouched ('OK')	text/css	etag:%2238d5091133616529b4fd6d1bc595be80%22	https://demo.hasthemes.com/boighor-preview/boighor-v3/css/custom.css	D:/00_HK1_3/LTW/Teamplate/book5/demo.hasthemes.com/boighor-preview/boighor-v3/css/custom.css	(from https://demo.hasthemes.com/boighor-preview/boighor-v3/index.html)
15:49:14	8636/8636	------	200	untouched ('')	application/javascript	date:Thu,%2027%20Jun%202019%2004:50:35%20GMT	https://demo.hasthemes.com/boighor-preview/boighor-v3/js/vendor/modernizr-3.5.0.min.js	D:/00_HK1_3/LTW/Teamplate/book5/demo.hasthemes.com/boighor-preview/boighor-v3/js/vendor/modernizr-3.5.0.min.js	(from https://demo.hasthemes.com/boighor-preview/boighor-v3/index.html)
15:49:14	5306/5306	------	200	untouched ('')	image/png	etag:%22982f22ac082a96752172c741e14b3cfc%22	https://demo.hasthemes.com/boighor-preview/boighor-v3/images/logo/logo.png	D:/00_HK1_3/LTW/Teamplate/book5/demo.hasthemes.com/boighor-preview/boighor-v3/images/logo/logo.png	(from https://demo.hasthemes.com/boighor-preview/boighor-v3/index.html)
15:49:14	4966/4966	------	200	untouched ('')	image/jpeg	etag:%22414ecde72892848f5a19bdc449410df1%22	https://demo.hasthemes.com/boighor-preview/boighor-v3/images/product/sm-img/1.jpg	D:/00_HK1_3/LTW/Teamplate/book5/demo.hasthemes.com/boighor-preview/boighor-v3/images/product/sm-img/1.jpg	(from https://demo.hasthemes.com/boighor-preview/boighor-v3/index.html)
15:49:14	4907/4907	------	200	untouched ('')	image/jpeg	etag:%22c6ce685929a651d948428a7d9d53c9b1%22	https://demo.hasthemes.com/boighor-preview/boighor-v3/images/product/sm-img/3.jpg	D:/00_HK1_3/LTW/Teamplate/book5/demo.hasthemes.com/boighor-preview/boighor-v3/images/product/sm-img/3.jpg	(from https://demo.hasthemes.com/boighor-preview/boighor-v3/index.html)
15:49:14	4959/4959	------	200	untouched ('')	image/jpeg	etag:%22823b111ef8e0ea9895359c3b662ad08c%22	https://demo.hasthemes.com/boighor-preview/boighor-v3/images/product/sm-img/2.jpg	D:/00_HK1_3/LTW/Teamplate/book5/demo.hasthemes.com/boighor-preview/boighor-v3/images/product/sm-img/2.jpg	(from https://demo.hasthemes.com/boighor-preview/boighor-v3/index.html)
15:49:14	32308/32308	------	200	untouched ('')	image/jpeg	etag:%2288769d8c15085973d9c61e011156c3be%22	https://demo.hasthemes.com/boighor-preview/boighor-v3/images/books/1.jpg	D:/00_HK1_3/LTW/Teamplate/book5/demo.hasthemes.com/boighor-preview/boighor-v3/images/books/1.jpg	(from https://demo.hasthemes.com/boighor-preview/boighor-v3/index.html)
15:49:14	20286/20286	------	200	untouched ('')	image/jpeg	etag:%222b5e901a6ff4670af79073b758181e7d%22	https://demo.hasthemes.com/boighor-preview/boighor-v3/images/books/2.jpg	D:/00_HK1_3/LTW/Teamplate/book5/demo.hasthemes.com/boighor-preview/boighor-v3/images/books/2.jpg	(from https://demo.hasthemes.com/boighor-preview/boighor-v3/index.html)
15:49:14	26511/26511	------	200	untouched ('')	image/jpeg	etag:%222f9fb13784fd46611e1e9cf507098c14%22	https://demo.hasthemes.com/boighor-preview/boighor-v3/images/books/3.jpg	D:/00_HK1_3/LTW/Teamplate/book5/demo.hasthemes.com/boighor-preview/boighor-v3/images/books/3.jpg	(from https://demo.hasthemes.com/boighor-preview/boighor-v3/index.html)
15:49:14	35112/35112	------	200	untouched ('')	image/jpeg	etag:%22d4b33ca5ecd29dc90d3dec503890d344%22	https://demo.hasthemes.com/boighor-preview/boighor-v3/images/books/4.jpg	D:/00_HK1_3/LTW/Teamplate/book5/demo.hasthemes.com/boighor-preview/boighor-v3/images/books/4.jpg	(from https://demo.hasthemes.com/boighor-preview/boighor-v3/index.html)
15:49:14	40882/40882	------	200	untouched ('')	image/jpeg	etag:%22539f54cdd8204fffd8322af33484c855%22	https://demo.hasthemes.com/boighor-preview/boighor-v3/images/books/5.jpg	D:/00_HK1_3/LTW/Teamplate/book5/demo.hasthemes.com/boighor-preview/boighor-v3/images/books/5.jpg	(from https://demo.hasthemes.com/boighor-preview/boighor-v3/index.html)
15:49:14	25812/25812	------	200	untouched ('')	image/jpeg	etag:%22197128c7bd3e0dc970fd93f138f5a59b%22	https://demo.hasthemes.com/boighor-preview/boighor-v3/images/books/6.jpg	D:/00_HK1_3/LTW/Teamplate/book5/demo.hasthemes.com/boighor-preview/boighor-v3/images/books/6.jpg	(from https://demo.hasthemes.com/boighor-preview/boighor-v3/index.html)
